team|first-name|last-name|season|year|month|date|day|name|city|state|alias|alias2|passes-made|passes-received|breakdown|to-player-id|to-global-player-id|to-player-first-name|to-player-last-name|passes|assists|from-player-id|from-global-player-id|from-player-first-name|from-player-last-name|passes2|assists2
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|120605|740396|Beejay|Anya|1|0|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|120606|740397|Anthony|Barber|21|0|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|126182|842969|Caleb|Martin|3|1|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|126183|842971|Cody|Martin|3|0|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|134001|901051|Shaun|Kirk|1|0|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-made|134002|901054|Maverick|Rowan|3|0|0|0|||0|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-received|0|0|||0|0|120605|740396|Beejay|Anya|1|0
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-received|0|0|||0|0|120606|740397|Anthony|Barber|12|3
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-received|0|0|||0|0|126182|842969|Caleb|Martin|3|1
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-received|0|0|||0|0|126183|842971|Cody|Martin|3|2
visitors|Abdul-Malik|Abu|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|32|20|pass-received|0|0|||0|0|134002|901054|Maverick|Rowan|1|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-made|126180|842957|Abdul-Malik|Abu|12|3|0|0|||0|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-made|126182|842969|Caleb|Martin|18|1|0|0|||0|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-made|126183|842971|Cody|Martin|14|0|0|0|||0|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-made|134002|901054|Maverick|Rowan|22|3|0|0|||0|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|120604|740395|Lennard|Freeman|4|1
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|120605|740396|Beejay|Anya|3|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|21|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|126182|842969|Caleb|Martin|22|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|126183|842971|Cody|Martin|23|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|134001|901051|Shaun|Kirk|5|0
visitors|Anthony|Barber|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|88|pass-received|0|0|||0|0|134002|901054|Maverick|Rowan|10|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-made|120605|740396|Beejay|Anya|3|0|0|0|||0|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-made|120606|740397|Anthony|Barber|22|0|0|0|||0|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-made|126180|842957|Abdul-Malik|Abu|3|1|0|0|||0|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-made|126183|842971|Cody|Martin|3|0|0|0|||0|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-made|134002|901054|Maverick|Rowan|2|0|0|0|||0|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-received|0|0|||0|0|120605|740396|Beejay|Anya|3|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-received|0|0|||0|0|120606|740397|Anthony|Barber|18|1
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|3|1
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-received|0|0|||0|0|126183|842971|Cody|Martin|5|0
visitors|Caleb|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|33|34|pass-received|0|0|||0|0|134002|901054|Maverick|Rowan|5|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|120604|740395|Lennard|Freeman|2|0|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|120605|740396|Beejay|Anya|2|2|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|120606|740397|Anthony|Barber|23|0|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|126180|842957|Abdul-Malik|Abu|3|2|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|126182|842969|Caleb|Martin|5|0|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-made|134002|901054|Maverick|Rowan|2|0|0|0|||0|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-received|0|0|||0|0|120606|740397|Anthony|Barber|14|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|3|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-received|0|0|||0|0|126182|842969|Caleb|Martin|3|0
visitors|Cody|Martin|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|37|22|pass-received|0|0|||0|0|134002|901054|Maverick|Rowan|2|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-made|120606|740397|Anthony|Barber|10|0|0|0|||0|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-made|126180|842957|Abdul-Malik|Abu|1|0|0|0|||0|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-made|126182|842969|Caleb|Martin|5|0|0|0|||0|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-made|126183|842971|Cody|Martin|2|0|0|0|||0|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-received|0|0|||0|0|120605|740396|Beejay|Anya|1|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-received|0|0|||0|0|120606|740397|Anthony|Barber|22|3
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|3|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-received|0|0|||0|0|126182|842969|Caleb|Martin|2|0
visitors|Maverick|Rowan|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|18|30|pass-received|0|0|||0|0|126183|842971|Cody|Martin|2|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-made|120606|740397|Anthony|Barber|3|0|0|0|||0|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-made|126180|842957|Abdul-Malik|Abu|1|0|0|0|||0|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-made|126182|842969|Caleb|Martin|3|0|0|0|||0|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-made|134002|901054|Maverick|Rowan|1|0|0|0|||0|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|1|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-received|0|0|||0|0|126182|842969|Caleb|Martin|3|0
visitors|Beejay|Anya|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|8|6|pass-received|0|0|||0|0|126183|842971|Cody|Martin|2|2
visitors|Lennard|Freeman|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|4|2|pass-made|120606|740397|Anthony|Barber|4|1|0|0|||0|0
visitors|Lennard|Freeman|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|4|2|pass-received|0|0|||0|0|126183|842971|Cody|Martin|2|0
visitors|Shaun|Kirk|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|5|1|pass-made|120606|740397|Anthony|Barber|5|0|0|0|||0|0
visitors|Shaun|Kirk|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|5|1|pass-received|0|0|||0|0|126180|842957|Abdul-Malik|Abu|1|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|109415|601143|Marshall|Plumlee|2|2|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|121034|756883|Matt|Jones|10|1|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|126159|842296|Grayson|Allen|28|1|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|131407|887658|Chase|Jeter|1|0|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|131408|887661|Luke|Kennard|6|0|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-made|131409|887664|Derryck|Thornton|20|0|0|0|||0|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|109415|601143|Marshall|Plumlee|8|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|121034|756883|Matt|Jones|9|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|126159|842296|Grayson|Allen|24|4
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|131407|887658|Chase|Jeter|1|0
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|131408|887661|Luke|Kennard|10|2
home|Brandon|Ingram|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|67|59|pass-received|0|0|||0|0|131409|887664|Derryck|Thornton|7|0
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-made|126159|842296|Grayson|Allen|4|0|0|0|||0|0
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-made|131408|887661|Luke|Kennard|5|0|0|0|||0|0
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-made|131410|887665|Brandon|Ingram|8|0|0|0|||0|0
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-received|0|0|||0|0|121034|756883|Matt|Jones|5|0
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-received|0|0|||0|0|126159|842296|Grayson|Allen|4|1
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-received|0|0|||0|0|131408|887661|Luke|Kennard|3|1
home|Marshall|Plumlee|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|17|14|pass-received|0|0|||0|0|131410|887665|Brandon|Ingram|2|2
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|109415|601143|Marshall|Plumlee|4|1|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|121034|756883|Matt|Jones|15|0|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|131407|887658|Chase|Jeter|1|1|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|131408|887661|Luke|Kennard|15|0|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|131409|887664|Derryck|Thornton|5|0|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-made|131410|887665|Brandon|Ingram|24|4|0|0|||0|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-received|0|0|||0|0|109415|601143|Marshall|Plumlee|4|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-received|0|0|||0|0|121034|756883|Matt|Jones|15|1
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-received|0|0|||0|0|131408|887661|Luke|Kennard|14|0
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-received|0|0|||0|0|131409|887664|Derryck|Thornton|13|1
home|Grayson|Allen|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|64|74|pass-received|0|0|||0|0|131410|887665|Brandon|Ingram|28|1
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-made|109415|601143|Marshall|Plumlee|5|0|0|0|||0|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-made|126159|842296|Grayson|Allen|15|1|0|0|||0|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-made|131408|887661|Luke|Kennard|8|1|0|0|||0|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-made|131409|887664|Derryck|Thornton|1|0|0|0|||0|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-made|131410|887665|Brandon|Ingram|9|0|0|0|||0|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-received|0|0|||0|0|126159|842296|Grayson|Allen|15|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-received|0|0|||0|0|131408|887661|Luke|Kennard|9|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-received|0|0|||0|0|131409|887664|Derryck|Thornton|1|0
home|Matt|Jones|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|38|35|pass-received|0|0|||0|0|131410|887665|Brandon|Ingram|10|1
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-made|109415|601143|Marshall|Plumlee|3|1|0|0|||0|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-made|121034|756883|Matt|Jones|9|0|0|0|||0|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-made|126159|842296|Grayson|Allen|14|0|0|0|||0|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-made|131409|887664|Derryck|Thornton|4|0|0|0|||0|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-made|131410|887665|Brandon|Ingram|10|2|0|0|||0|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-received|0|0|||0|0|109415|601143|Marshall|Plumlee|5|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-received|0|0|||0|0|121034|756883|Matt|Jones|8|1
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-received|0|0|||0|0|126159|842296|Grayson|Allen|15|0
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-received|0|0|||0|0|131409|887664|Derryck|Thornton|11|2
home|Luke|Kennard|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|40|45|pass-received|0|0|||0|0|131410|887665|Brandon|Ingram|6|0
home|Chase|Jeter|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|2|2|pass-made|131409|887664|Derryck|Thornton|1|0|0|0|||0|0
home|Chase|Jeter|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|2|2|pass-made|131410|887665|Brandon|Ingram|1|0|0|0|||0|0
home|Chase|Jeter|2015|2016|3|9|3|Verizon Center|Washington|District of Columbia|NCSU|Duke|2|2|pass-received|0|0|||0|0|126159|842296|Grayson|Allen|1|1
